SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
108995,0,Cash loans,F,N,Y,0,67500,781920,34573.5,675000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22609,365243,-3271,-2683,,1,0,0,1,1,0,,2,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.629021698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
108996,0,Cash loans,F,N,N,0,157500,417024,20191.5,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-14544,-5498,-6265,-4225,,1,1,1,1,0,0,Laborers,2,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.624479107,0.195198406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108997,0,Cash loans,F,N,Y,2,67500,249606,16807.5,220500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-13542,-6748,-2588,-5017,,1,1,1,1,1,0,High skill tech staff,4,2,2,MONDAY,12,0,0,0,0,1,1,Advertising,0.347893828,0.620898127,0.154743631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108998,0,Cash loans,F,N,Y,0,54000,342000,9535.5,342000,Unaccompanied,Working,Higher education,Separated,House / apartment,0.028663,-18080,-7908,-1807,-1616,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,13,0,0,0,0,0,0,Industry: type 1,0.416191603,0.480953506,0.754406173,0.1313,0.0346,0.9811,0.7348,0.0037,0,0.0459,0.1667,0.2083,0.0195,0.1479,0.0406,0.0039,0.017,0.0861,0,0.9806,0.7452,0.0037,0,0.0345,0.1667,0.2083,0,0.1616,0.0277,0.0039,0,0.1291,0.0346,0.9811,0.7383,0.0037,0,0.0345,0.1667,0.2083,0.0199,0.1505,0.0407,0.0039,0.0173,reg oper account,specific housing,0.0227,"Stone, brick",No,1,0,1,0,-356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
108999,0,Revolving loans,F,N,Y,0,45000,202500,10125,202500,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19305,-3340,-9325,-2859,,1,1,0,1,1,0,,2,2,2,SATURDAY,9,0,0,0,0,0,0,Kindergarten,,0.169891263,0.812822607,0.2619,0.0866,0.9826,0.762,0.0763,0.28,0.2414,0.375,0.4167,0.0831,0.2101,0.271,0.0154,0.3074,0.2668,0.0898,0.9826,0.7713,0.077,0.282,0.2414,0.375,0.4167,0.085,0.2296,0.2824,0.0156,0.3255,0.2644,0.0866,0.9826,0.7652,0.0768,0.28,0.2414,0.375,0.4167,0.0846,0.2138,0.2759,0.0155,0.3139,reg oper account,block of flats,0.3217,Panel,No,2,0,2,0,-230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109002,0,Cash loans,F,N,N,2,135000,545040,25407,450000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007114,-14371,-7064,-4452,-4491,,1,1,1,1,0,0,,4,2,2,TUESDAY,12,0,0,0,0,0,0,Transport: type 2,0.471466762,0.549105281,0.205598139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109003,0,Cash loans,M,Y,Y,0,216000,776304,30208.5,648000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-19658,-2637,-5279,-2415,3,1,1,1,1,1,0,Managers,2,2,2,THURSDAY,8,0,0,0,0,0,0,Government,,0.708013162,0.50107516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-1116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109004,0,Cash loans,F,N,Y,0,157500,263686.5,25816.5,238500,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.018029,-11972,-436,-166,-4230,,1,1,0,1,0,0,Medicine staff,1,3,2,WEDNESDAY,11,0,0,0,0,0,0,Other,,0.613790161,0.67224289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-1740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109005,0,Cash loans,M,Y,Y,1,157500,1535715,45031.5,1341000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-15238,-1328,-111,-4284,23,1,1,0,1,0,0,Drivers,3,2,2,WEDNESDAY,3,0,0,0,0,0,0,Business Entity Type 2,,0.517832797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109006,0,Cash loans,M,Y,N,2,315000,886500,31536,886500,Family,Working,Secondary / secondary special,Married,House / apartment,0.003541,-13642,-3031,-585,-2044,12,1,1,0,1,0,0,Laborers,4,1,1,TUESDAY,16,0,0,0,0,0,0,Transport: type 4,,0.778716544,0.683268831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109007,0,Cash loans,M,N,N,0,157500,1078200,38331,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-13348,-289,-13339,-2908,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,12,0,1,1,0,1,1,Business Entity Type 3,,0.424522252,0.036607263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109008,0,Cash loans,M,Y,N,1,315000,1078200,38331,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-13095,-1680,-294,-4318,20,1,1,0,1,0,0,Drivers,3,3,3,MONDAY,3,0,0,0,0,1,1,Business Entity Type 1,0.283961893,0.246940166,0.231439351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-2384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
109009,0,Cash loans,M,N,Y,0,180000,254700,17149.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20322,365243,-2707,-3599,,1,0,0,1,0,0,,2,3,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.160405321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
109010,0,Cash loans,M,Y,N,2,252000,490495.5,26262,454500,Family,Commercial associate,Higher education,Married,House / apartment,0.008575,-15899,-647,-8175,-4374,11,1,1,0,1,0,0,Managers,4,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.666583409,0.652896552,,,0.9786,,,,,,,,,0.0633,,,,,0.9786,,,,,,,,,0.0659,,,,,0.9786,,,,,,,,,0.0644,,,,,0.0498,,No,0,0,0,0,-1293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109011,0,Cash loans,M,N,Y,1,124141.5,135000,12622.5,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-13602,-196,-1295,-4633,,1,1,1,1,0,0,Managers,3,2,2,TUESDAY,11,0,0,0,0,1,1,Trade: type 3,0.289344601,0.605792905,0.746300213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109013,0,Cash loans,F,N,N,0,175500,1233000,34038,1233000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-17814,-3330,-6361,-1356,,1,1,0,1,1,0,Managers,2,2,2,FRIDAY,13,0,0,0,0,0,0,Medicine,0.695143697,0.425254314,0.493862882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1,-2490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109016,0,Revolving loans,F,N,Y,1,117990,247500,12375,247500,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.031329,-14767,-2240,-634,-5741,,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,13,0,0,0,1,1,0,Government,0.779713841,0.592353365,0.710674386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109017,1,Cash loans,M,Y,Y,2,180000,270000,13783.5,270000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.02461,-13896,-3525,-1497,-5169,18,1,1,1,1,1,0,Drivers,4,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.410489979,0.722976178,0.807273923,0.1488,0.1095,0.9851,0.796,0.0913,0.16,0.1379,0.3333,0.2638,0.117,0.1202,0.1514,0.0051,0.032,0.0788,0.1077,0.9846,0.7975,0.0008,0.0806,0.069,0.3333,0.375,0.1044,0.0661,0.0797,0,0,0.1478,0.1095,0.9856,0.8054,0.0572,0.16,0.1379,0.3333,0.375,0.119,0.1214,0.1529,0.0039,0.0033,org spec account,block of flats,0.1767,Panel,No,0,0,0,0,-1201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109018,0,Cash loans,F,N,N,0,90000,284400,10215,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.031329,-23445,365243,-5733,-3948,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109019,0,Cash loans,F,N,Y,0,270000,314055,17167.5,238500,Unaccompanied,Working,Higher education,Married,House / apartment,0.009657,-19372,-9805,-6443,-2893,,1,1,0,1,1,0,,2,2,2,FRIDAY,14,0,0,0,0,0,0,Other,,0.683782921,0.554946769,0.1495,0,0.9901,0.864,0.0216,0.08,0.069,0.3333,0.375,0,0.121,0.0536,0.0039,0,0.1523,0,0.9901,0.8693,0.0218,0.0806,0.069,0.3333,0.375,0,0.1322,0.0558,0.0039,0,0.1509,0,0.9901,0.8658,0.0218,0.08,0.069,0.3333,0.375,0,0.1231,0.0545,0.0039,0,reg oper spec account,block of flats,0.0846,Panel,No,1,0,1,0,-1334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
109020,0,Cash loans,M,N,Y,1,126000,63000,4207.5,63000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005084,-13185,-2342,-2611,-2668,,1,1,1,1,1,0,Core staff,3,2,2,THURSDAY,15,0,0,0,0,1,1,Culture,0.423824943,0.641706512,0.614414378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109022,0,Cash loans,M,Y,N,0,126000,900000,29034,900000,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.030755,-14115,-695,-4145,-3800,13,1,1,1,1,1,0,Laborers,1,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.370074437,0.692254932,0.334454126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109023,1,Cash loans,M,N,N,0,76500,472500,22860,472500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-13151,-1882,-614,-3380,,1,1,1,1,0,0,,2,2,2,SATURDAY,14,0,0,0,0,1,1,Industry: type 3,,0.552751724,0.622922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
109024,0,Cash loans,M,Y,Y,2,135000,99000,9922.5,99000,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-12646,-2668,-2161,-4729,1,1,1,1,1,1,0,High skill tech staff,4,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.474177396,0.69562193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109025,0,Cash loans,F,N,Y,1,360000,1481701.5,49099.5,1327500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-19386,-1461,-1,-1632,,1,1,0,1,0,0,,3,1,1,WEDNESDAY,11,0,0,0,0,1,1,Security,,0.745442133,0.638043528,0.1577,0.0454,1,1,,0.16,0.0345,0.875,0.9167,0.0614,0.1236,0.1802,0.0232,0.027,0.1607,0.0471,1,1,,0.1611,0.0345,0.875,0.9167,0.0628,0.135,0.1877,0.0233,0.0286,0.1593,0.0454,1,1,,0.16,0.0345,0.875,0.9167,0.0625,0.1257,0.1834,0.0233,0.0276,reg oper account,block of flats,0.2036,Monolithic,No,2,1,2,1,-543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
109026,0,Cash loans,M,N,Y,0,90000,177903,12780,148500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-17603,-471,-9428,-1159,,1,1,0,1,1,0,Laborers,2,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.701044093,0.567379237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109027,0,Cash loans,M,Y,N,1,193500,1574532,62572.5,1350000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-15769,-5594,-7878,-4403,13,1,1,0,1,0,0,Laborers,3,3,3,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.417071463,0.610991328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,4,0,-1767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109028,1,Cash loans,F,Y,Y,0,189000,185314.5,13612.5,153000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-17584,-1024,-428,-1122,25,1,1,0,1,0,0,Medicine staff,2,2,2,SUNDAY,17,0,0,0,0,1,1,Medicine,,0.127553522,0.08011638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
109029,0,Cash loans,M,N,Y,0,135000,608076,28476,427500,Family,Working,Higher education,Married,House / apartment,0.072508,-10609,-849,-4990,-3240,,1,1,0,1,1,1,Core staff,2,1,1,THURSDAY,17,0,0,0,0,0,0,Other,0.608092138,0.670431078,0.544234741,0.3242,0.1003,0.9791,0.7144,0.0496,0.12,0.0517,0.3333,0.375,0,0.2622,0.1674,0.0097,0.096,0.2206,0.1017,0.9786,0.719,0.0001,0.0806,0.0345,0.3333,0.375,0,0.191,0.1156,0.0078,0.0743,0.3274,0.1003,0.9791,0.7182,0.0499,0.12,0.0517,0.3333,0.375,0,0.2668,0.1704,0.0097,0.098,reg oper account,block of flats,0.2027,"Stone, brick",No,1,0,1,0,-437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
109030,0,Cash loans,F,N,Y,0,157500,1125000,33025.5,1125000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21885,365243,-5225,-4231,,1,0,0,1,0,0,,2,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.781275193,0.661446277,,0.0897,0.1032,0.9851,0.796,0.0182,0,0.2069,0.1667,0.2083,0.091,0.0731,0.0797,0,0,0.0914,0.1071,0.9851,0.804,0.0184,0,0.2069,0.1667,0.2083,0.0931,0.0799,0.0831,0,0,0.0906,0.1032,0.9851,0.7987,0.0183,0,0.2069,0.1667,0.2083,0.0926,0.0744,0.0812,0,0,reg oper account,block of flats,0.0727,"Stone, brick",No,2,1,2,1,-309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
109031,0,Cash loans,F,Y,Y,0,135000,1494486,43695,1305000,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-14159,-63,-3004,-4258,20,1,1,1,1,0,0,Medicine staff,2,1,1,FRIDAY,14,0,0,0,0,1,1,Medicine,,0.751391599,0.825635745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109032,0,Cash loans,M,Y,Y,2,234000,1039500,30523.5,1039500,Unaccompanied,Working,Higher education,Married,House / apartment,0.010032,-14286,-142,-1404,-1130,8,1,1,0,1,0,0,Core staff,4,2,2,SATURDAY,9,0,0,0,0,1,1,Bank,0.391550961,0.700204723,,0.0619,0.0667,0.9831,0.7688,0.034,0,0.1034,0.1667,0.2083,0.0623,0.0504,0.0649,0,0,0.063,0.0692,0.9831,0.7779,0.0343,0,0.1034,0.1667,0.2083,0.0637,0.0551,0.0676,0,0,0.0625,0.0667,0.9831,0.7719,0.0342,0,0.1034,0.1667,0.2083,0.0633,0.0513,0.066,0,0,,block of flats,0.0696,"Stone, brick",No,0,0,0,0,-1288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109033,0,Cash loans,F,Y,Y,0,157500,450000,22977,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-13635,-1174,-798,-2980,4,1,1,1,1,0,0,Security staff,2,2,2,MONDAY,10,0,0,0,0,0,0,Trade: type 3,0.443478102,0.63265267,0.355638717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
109034,0,Cash loans,M,Y,Y,0,270000,1200744,35239.5,1048500,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.04622,-22064,365243,-13709,-4754,15,1,0,0,1,0,0,,1,1,1,FRIDAY,11,0,0,0,0,0,0,XNA,,0.715139834,0.385914672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
109035,0,Cash loans,F,N,Y,0,99000,675000,19867.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-20888,365243,-1,-3970,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.61740724,0.626304277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109036,0,Cash loans,F,Y,Y,0,45000,755190,33394.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-16258,-5167,-3259,-4638,11,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,9,0,0,0,0,1,1,Postal,0.502964021,0.545881838,0.771361592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109038,0,Revolving loans,F,N,Y,0,94500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.028663,-8748,-537,-799,-1438,,1,1,0,1,0,0,Medicine staff,1,2,2,THURSDAY,12,0,0,0,1,1,0,Other,0.268843582,0.533458411,0.157594999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109039,0,Revolving loans,F,N,Y,0,90000,202500,10125,202500,Unaccompanied,Working,Secondary / secondary special,Married,Co-op apartment,0.018029,-11447,-1726,-448,-2633,,1,1,0,1,0,0,Medicine staff,2,3,3,FRIDAY,11,0,0,0,1,1,0,Medicine,0.339955776,0.23324641,0.759712182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109040,0,Cash loans,M,Y,Y,0,157500,180000,17932.5,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17572,-3135,-6832,-1102,29,1,1,0,1,0,0,Drivers,2,2,2,FRIDAY,8,0,0,0,0,0,0,Self-employed,,0.533790384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109041,0,Cash loans,M,N,Y,1,157500,285723,24651,238500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-12172,-930,-3577,-4088,,1,1,0,1,0,0,Laborers,3,3,3,FRIDAY,9,0,0,0,0,1,1,Construction,,0.369987302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
109043,0,Cash loans,M,Y,Y,0,72000,808650,26217,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-23292,365243,-12260,-4296,9,1,0,0,1,0,0,,2,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.26525634,0.320163367,0.0577,0.1029,0.9727,0.626,,0,0.1379,0.125,0.0417,0.0844,0.0445,0.0753,0.0116,0.003,0.0588,0.1068,0.9727,0.6406,,0,0.1379,0.125,0.0417,0.0864,0.0487,0.0785,0.0117,0.0031,0.0583,0.1029,0.9727,0.631,,0,0.1379,0.125,0.0417,0.0859,0.0453,0.0767,0.0116,0.003,reg oper spec account,block of flats,0.113,Mixed,No,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
